HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458829.83876,2019-12-12.3352951,bE,1.54,15.582,13.783,0.042,11.139,0.426,g
2458831.80826,2019-12-14.3046390,bq,1.55,15.586,13.834,0.044,10.636,0.424,g
2458837.07095,2019-12-19.5669446,bA,1.71,16.591,13.791,0.017,11.055,0.170,g
2458837.07223,2019-12-19.5682225,bA,1.72,16.449,13.792,0.019,11.048,0.194,g
2458837.07351,2019-12-19.5694989,bA,1.76,16.470,13.784,0.019,11.129,0.189,g
2458837.55854,2019-12-20.0544978,bm,1.45,99.990,99.990,99.990,99.990,99.990,g
2458837.55977,2019-12-20.0557268,bm,1.50,16.342,13.798,0.021,10.981,0.213,g
2458837.56100,2019-12-20.0569564,bm,1.49,16.284,13.778,0.022,11.190,0.225,g
2458838.16535,2019-12-20.6612583,bA,2.09,16.470,13.775,0.018,11.227,0.191,g
2458838.16662,2019-12-20.6625319,bA,2.08,16.299,13.733,0.021,11.660,0.223,g
2458838.57012,2019-12-21.0660163,bm,1.49,16.407,13.879,0.021,10.197,0.201,g
2458838.57132,2019-12-21.0672209,bm,1.48,99.990,99.990,99.990,99.990,99.990,g
2458838.57255,2019-12-21.0684476,bm,1.55,16.336,13.871,0.023,10.275,0.214,g
2458839.57052,2019-12-22.0663423,bm,1.53,16.440,13.825,0.020,10.717,0.194,g
2458839.57173,2019-12-22.0675549,bm,1.55,16.417,13.821,0.020,10.754,0.199,g
2458839.57296,2019-12-22.0687770,bm,1.55,16.405,13.810,0.020,10.862,0.201,g
2458840.82056,2019-12-23.3162939,bq,1.55,14.546,13.874,0.118,10.243,1.105,g
2458840.82177,2019-12-23.3175138,bq,1.52,14.540,13.681,0.099,12.238,1.111,g
2458840.82298,2019-12-23.3187197,bq,1.46,14.209,13.832,0.155,10.644,1.505,g
2458841.81225,2019-12-24.3079236,bq,1.49,15.748,13.857,0.038,10.402,0.366,g
2458841.93424,2019-12-24.4299046,bq,1.49,16.118,13.918,0.029,9.836,0.262,g
2458841.93545,2019-12-24.4311234,bq,1.50,16.082,13.845,0.028,10.521,0.270,g
2458842.86525,2019-12-25.3608539,bq,1.48,16.481,13.829,0.019,10.676,0.188,g
2458842.86648,2019-12-25.3620799,bq,1.47,16.551,13.844,0.018,10.532,0.176,g
2458842.86768,2019-12-25.3632901,bq,1.49,16.536,13.810,0.018,10.863,0.179,g
2458845.49053,2019-12-27.985975,bm,1.66,16.435,13.848,0.020,10.494,0.195,g
2458845.49177,2019-12-27.9872131,bm,1.69,99.990,99.990,99.990,99.990,99.990,g
2458846.03307,2019-12-28.5284872,bA,1.74,16.818,13.819,0.018,10.775,0.177,g
2458846.03435,2019-12-28.5297614,bA,1.68,16.833,13.855,0.018,10.427,0.171,g
2458846.03562,2019-12-28.5310318,bA,1.74,16.731,13.792,0.015,11.045,0.150,g
2458847.91102,2019-12-30.4063177,bq,1.61,16.601,13.790,0.016,11.072,0.169,g
2458847.91226,2019-12-30.4075592,bq,1.55,16.518,13.798,0.018,10.990,0.183,g
2458847.91348,2019-12-30.4087774,bq,1.58,16.580,13.827,0.017,10.701,0.173,g
2458848.91563,2019-12-31.4108806,bq,1.51,16.543,13.761,0.017,11.366,0.177,g
2458848.91686,2019-12-31.4121050,bq,1.50,16.551,13.806,0.017,10.902,0.176,g
2458848.91808,2019-12-31.4133317,bq,1.45,16.483,13.748,0.018,11.496,0.187,g
2458849.90069,2020-01-01.3958849,bq,1.49,16.062,13.811,0.028,10.856,0.274,g
2458849.90191,2020-01-01.3971049,bq,1.46,16.191,13.787,0.024,11.096,0.246,g
2458849.90313,2020-01-01.3983317,bq,1.46,15.614,13.835,0.044,10.618,0.418,g
2458850.68327,2020-01-02.1784201,bE,1.46,16.401,13.842,0.021,10.551,0.201,g
2458850.68458,2020-01-02.1797350,bE,1.44,16.430,13.771,0.019,11.260,0.197,g
2458850.68586,2020-01-02.1810179,bE,1.48,16.447,13.828,0.020,10.682,0.193,g
2458851.00541,2020-01-02.5005518,bA,1.71,16.763,13.736,0.013,11.628,0.146,g
2458851.00796,2020-01-02.5031050,bA,1.64,16.716,13.761,0.014,11.373,0.152,g
2458854.80081,2020-01-06.2957660,bq,1.48,15.769,13.705,0.033,11.961,0.362,g
2458854.80202,2020-01-06.2969780,bq,1.49,16.038,13.837,0.029,10.601,0.281,g
2458854.80324,2020-01-06.2981953,bq,1.51,15.986,13.741,0.028,11.580,0.295,g
2458854.96760,2020-01-06.4625442,bq,1.50,16.368,13.769,0.020,11.284,0.210,g
2458854.96882,2020-01-06.4637625,bq,1.49,16.113,13.818,0.026,10.792,0.263,g
2458854.97003,2020-01-06.4649810,bq,1.49,16.349,13.745,0.020,11.539,0.211,g
2458855.83563,2020-01-07.3305361,bq,1.45,16.126,13.799,0.026,10.981,0.259,g
2458855.83686,2020-01-07.3317649,bq,1.49,16.136,13.772,0.025,11.250,0.256,g
2458855.83808,2020-01-07.3329870,bq,1.52,16.214,13.808,0.024,10.882,0.239,g
2458856.00584,2020-01-07.5007394,bq,1.52,16.460,13.750,0.018,11.477,0.192,g
2458856.00705,2020-01-07.5019559,bq,1.45,16.372,13.775,0.020,11.222,0.208,g
2458856.00827,2020-01-07.5031743,bq,1.45,16.411,13.788,0.020,11.089,0.201,g
2458856.82488,2020-01-08.3197468,bq,1.52,16.004,13.744,0.027,11.543,0.289,g
2458856.82610,2020-01-08.3209640,bq,1.51,16.056,13.822,0.028,10.750,0.277,g
2458856.82731,2020-01-08.3221803,bq,1.52,16.031,13.838,0.029,10.590,0.283,g
2458862.96796,2020-01-14.4625982,bq,1.80,15.487,13.946,0.053,9.588,0.465,g
2458862.96918,2020-01-14.4638168,bq,1.56,15.038,13.983,0.083,9.261,0.703,g
2458867.07174,2020-01-18.5662623,bA,1.75,16.583,13.816,0.017,10.808,0.173,g
2458867.07303,2020-01-18.5675462,bA,1.73,16.606,13.820,0.017,10.762,0.170,g
2458867.07430,2020-01-18.5688238,bA,1.73,16.561,13.805,0.017,10.917,0.176,g
2458867.68660,2020-01-19.1811099,bi,1.39,16.234,13.863,0.025,10.349,0.235,g
2458867.68783,2020-01-19.1823401,bi,1.40,16.214,13.783,0.026,11.139,0.265,g
2458867.68905,2020-01-19.1835620,bi,1.38,16.233,13.835,0.024,10.618,0.236,g
2458868.06638,2020-01-19.5608799,bA,1.66,16.728,13.922,0.021,9.798,0.181,g
2458868.06766,2020-01-19.5621599,bA,1.71,16.728,13.814,0.018,10.823,0.181,g
2458868.06895,2020-01-19.5634453,bA,1.70,16.624,13.846,0.020,10.513,0.193,g
2458868.68116,2020-01-20.1756509,bi,1.38,16.201,13.827,0.025,10.694,0.243,g
2458868.68117,2020-01-20.17565,bk,1.44,15.674,13.958,0.045,9.484,0.391,g
2458868.68239,2020-01-20.1768737,bi,1.41,16.260,13.878,0.024,10.211,0.230,g
2458868.68362,2020-01-20.1781015,bi,1.39,16.202,13.895,0.026,10.050,0.242,g
2458869.06048,2020-01-20.5549534,bA,1.72,16.673,13.871,0.020,10.275,0.186,g
2458869.06175,2020-01-20.5562266,bA,1.72,16.701,13.833,0.019,10.641,0.181,g
2458869.06302,2020-01-20.5574979,bA,1.71,16.625,13.788,0.016,11.088,0.167,g
2458869.68830,2020-01-21.1827680,bi,1.39,16.297,13.889,0.024,10.096,0.222,g
2458869.68831,2020-01-21.1827682,bk,1.43,15.858,13.929,0.037,9.736,0.330,g
2458869.68953,2020-01-21.1839971,bi,1.44,16.281,13.850,0.023,10.472,0.225,g
2458869.69077,2020-01-21.1852401,bi,1.38,16.291,13.826,0.023,10.706,0.224,g
2458870.05360,2020-01-21.5480618,bA,1.79,16.761,13.799,0.014,10.972,0.148,g
2458870.05487,2020-01-21.5493331,bA,2.00,16.672,13.839,0.020,10.581,0.191,g
2458870.05615,2020-01-21.5506105,bA,1.99,16.696,13.824,0.019,10.726,0.187,g
2458870.69996,2020-01-22.1943973,bE,1.48,16.296,13.793,0.022,11.032,0.222,g
2458870.70124,2020-01-22.1956773,bE,1.44,16.360,13.862,0.022,10.354,0.209,g
2458870.70251,2020-01-22.1969495,bE,1.47,16.321,13.814,0.022,10.826,0.217,g
2458871.04333,2020-01-22.5377670,bA,1.75,16.736,13.758,0.014,11.404,0.151,g
2458871.04462,2020-01-22.5390532,bA,1.75,16.692,13.766,0.015,11.315,0.157,g
2458871.04588,2020-01-22.5403215,bA,1.77,16.710,13.823,0.018,10.731,0.184,g
2458872.03581,2020-01-23.5302287,bA,1.75,16.697,13.761,0.015,11.372,0.156,g
2458872.03709,2020-01-23.5315097,bA,1.73,16.649,13.817,0.016,10.793,0.163,g
2458872.03836,2020-01-23.5327843,bA,1.73,16.699,13.802,0.015,10.941,0.156,g
2458873.05126,2020-01-24.5456577,bA,1.79,16.809,13.785,0.018,11.116,0.178,g
2458873.05253,2020-01-24.5469354,bA,1.77,16.779,13.810,0.018,10.862,0.182,g
2458873.05380,2020-01-24.5482060,bA,1.74,16.755,13.800,0.018,10.961,0.185,g
2458873.51846,2020-01-25.0128480,bm,1.47,16.336,13.829,0.022,10.669,0.214,g
2458873.51966,2020-01-25.0140591,bm,1.51,16.297,13.771,0.021,11.260,0.222,g
2458873.52087,2020-01-25.0152658,bm,1.50,16.319,13.849,0.022,10.478,0.217,g
2458874.03223,2020-01-25.5266193,bA,1.70,16.648,13.803,0.020,10.939,0.202,g
2458874.03350,2020-01-25.5278945,bA,1.66,16.880,13.814,0.018,10.830,0.176,g
2458875.03916,2020-01-26.5335479,bA,1.71,16.596,13.722,0.016,11.785,0.172,g
2458875.67826,2020-01-27.1726243,bi,1.38,16.159,13.820,0.025,10.767,0.251,g
2458875.67948,2020-01-27.1738496,bi,1.38,16.282,13.864,0.024,10.346,0.225,g
2458875.68071,2020-01-27.1750741,bk,1.43,15.895,13.801,0.032,10.948,0.319,g
2458875.68071,2020-01-27.1750741,bi,1.37,16.158,13.830,0.026,10.675,0.251,g
2458876.04316,2020-01-27.5375273,bA,1.72,16.738,13.774,0.018,11.227,0.183,g
2458876.04571,2020-01-27.5400825,bA,1.70,16.714,13.810,0.018,10.869,0.183,g
2458876.50795,2020-01-28.0023128,bm,1.47,16.373,13.779,0.020,11.186,0.206,g
2458876.50916,2020-01-28.0035258,bm,1.48,99.990,99.990,99.990,99.990,99.990,g
2458876.51039,2020-01-28.0047528,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458876.67074,2020-01-28.1650950,bi,1.44,15.794,13.804,0.039,10.924,0.392,g
2458876.67197,2020-01-28.1663254,bi,1.40,16.055,14.585,0.057,5.319,0.277,g
2458876.67318,2020-01-28.1675450,bi,1.43,15.557,13.900,0.052,10.000,0.474,g
2458876.67318,2020-01-28.1675447,bk,1.40,14.848,13.832,0.086,10.646,0.837,g
2458877.02786,2020-01-28.5222135,bA,1.77,16.211,13.780,0.023,11.168,0.242,g
2458877.02913,2020-01-28.5234903,bA,1.79,16.177,13.761,0.024,11.366,0.249,g
2458877.03040,2020-01-28.5247563,bA,1.77,16.213,13.829,0.024,10.681,0.240,g
2458877.51175,2020-01-29.0061021,bm,1.56,16.405,13.818,0.020,10.779,0.201,g
2458877.51296,2020-01-29.0073100,bm,1.51,16.342,13.826,0.022,10.703,0.213,g
2458877.51419,2020-01-29.0085415,bm,1.54,16.381,13.782,0.020,11.150,0.206,g
2458877.64060,2020-01-29.1349535,bi,1.50,16.093,13.788,0.026,11.087,0.267,g
2458877.64060,2020-01-29.1349532,bk,1.57,15.719,13.857,0.039,10.409,0.375,g
2458877.64182,2020-01-29.1361775,bi,1.47,16.179,13.803,0.025,10.931,0.247,g
2458877.64183,2020-01-29.1361774,bk,1.56,15.893,13.757,0.031,11.409,0.320,g
2458877.64304,2020-01-29.1373954,bi,1.46,16.127,13.854,0.027,10.441,0.259,g
2458877.64304,2020-01-29.1373956,bk,1.56,15.735,13.708,0.034,11.938,0.370,g
2458877.94326,2020-01-29.4376072,bA,2.12,16.691,13.725,0.014,11.757,0.155,g
2458877.94452,2020-01-29.4388766,bA,2.19,16.668,13.662,0.014,12.454,0.159,g
2458877.94580,2020-01-29.4401484,bA,2.21,16.593,13.673,0.015,12.331,0.170,g
2458878.55075,2020-01-30.0450925,bm,1.54,16.262,13.727,0.021,11.734,0.230,g
2458878.55196,2020-01-30.0463002,bm,1.58,99.990,99.990,99.990,99.990,99.990,g
2458878.55317,2020-01-30.0475115,bm,1.55,16.252,13.734,0.021,11.649,0.231,g
2458878.67747,2020-01-30.1718201,bi,1.42,16.184,13.776,0.024,11.209,0.245,g
2458878.67870,2020-01-30.1730511,bi,1.40,16.166,13.764,0.024,11.336,0.249,g
2458878.67871,2020-01-30.1730515,bk,1.47,15.720,13.805,0.038,10.914,0.375,g
2458878.67993,2020-01-30.1742799,bi,1.35,16.245,13.810,0.023,10.864,0.232,g
2458878.67993,2020-01-30.1742799,bk,1.45,15.846,13.858,0.035,10.395,0.334,g
2458879.03694,2020-01-30.5312789,bA,1.81,15.522,13.681,0.040,12.234,0.453,g
2458879.03821,2020-01-30.5325521,bA,1.82,15.272,13.742,0.054,11.568,0.569,g
2458879.54742,2020-01-31.0417574,bm,1.50,16.311,13.787,0.021,11.097,0.219,g
2458879.54864,2020-01-31.0429746,bm,1.47,16.290,13.780,0.022,11.166,0.223,g
2458879.67331,2020-01-31.1676486,bi,1.42,16.243,13.808,0.023,10.890,0.233,g
2458879.67452,2020-01-31.1688668,bi,1.44,16.120,13.809,0.026,10.870,0.261,g
2458879.67452,2020-01-31.1688670,bk,1.44,15.751,13.887,0.039,10.122,0.364,g
2458879.67575,2020-01-31.1700945,bi,1.43,16.262,13.764,0.022,11.330,0.229,g
2458879.67576,2020-01-31.1700956,bk,1.43,15.920,13.817,0.032,10.791,0.312,g
2458879.84280,2020-01-31.3371354,bA,1.69,16.182,13.774,0.024,11.229,0.247,g
2458879.84407,2020-01-31.3384157,bA,1.72,16.150,13.753,0.024,11.448,0.253,g
2458880.42611,2020-01-31.9204493,bm,1.43,99.990,99.990,99.990,99.990,99.990,g
2458880.42734,2020-01-31.9216782,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458880.42856,2020-01-31.9228966,bm,1.55,99.990,99.990,99.990,99.990,99.990,g
2458880.77061,2020-02-01.2649530,bA,2.06,99.990,99.990,99.990,99.990,99.990,g
2458882.33434,2020-02-02.8286797,bm,1.52,16.004,13.748,0.027,11.507,0.290,g
2458882.33557,2020-02-02.8299027,bm,1.52,15.985,13.847,0.031,10.504,0.295,g
2458882.33677,2020-02-02.8311107,bm,1.49,16.076,13.802,0.027,10.941,0.272,g
2458882.78805,2020-02-03.2823940,bA,2.07,16.263,13.691,0.021,12.130,0.229,g
2458882.78933,2020-02-03.2836697,bA,2.08,16.400,13.730,0.019,11.697,0.202,g
2458882.79059,2020-02-03.2849373,bA,2.06,16.330,13.727,0.020,11.720,0.215,g
2458883.35836,2020-02-03.8527023,bm,1.49,15.764,13.767,0.035,11.307,0.363,g
2458883.35958,2020-02-03.8539208,bm,1.56,15.731,13.771,0.037,11.256,0.379,g
2458883.36081,2020-02-03.8551520,bm,1.52,15.569,13.837,0.045,10.597,0.435,g
2458883.78628,2020-02-04.2806207,bA,1.81,16.189,13.756,0.023,11.412,0.244,g
2458883.78754,2020-02-04.2818861,bA,2.00,16.082,13.727,0.025,11.731,0.270,g
2458883.78882,2020-02-04.2831628,bA,1.99,16.118,13.775,0.025,11.219,0.261,g
2458884.81109,2020-02-05.3054399,bA,1.64,16.015,13.782,0.028,11.142,0.287,g
2458884.81237,2020-02-05.3067141,bA,1.65,16.151,13.749,0.024,11.492,0.254,g
2458890.48261,2020-02-10.9770145,bm,1.60,15.441,13.804,0.049,10.925,0.486,g
2458890.48383,2020-02-10.9782341,bm,1.58,15.316,13.919,0.061,9.827,0.544,g
2458890.48505,2020-02-10.9794627,bm,1.59,15.412,13.915,0.055,9.869,0.498,g
2458891.50667,2020-02-12.0010883,bm,1.56,15.721,13.861,0.040,10.361,0.376,g
2458891.50788,2020-02-12.0023077,bm,1.50,15.773,13.972,0.042,9.354,0.358,g
2458891.50910,2020-02-12.0035255,bm,1.52,15.630,13.837,0.042,10.590,0.409,g
2458891.72645,2020-02-12.2208754,bG,1.45,15.482,13.955,0.054,9.509,0.466,g
2458891.72645,2020-02-12.2208762,bE,1.48,15.882,13.900,0.035,10.003,0.323,g
2458891.72773,2020-02-12.2221578,bE,1.49,15.973,13.923,0.033,9.790,0.298,g
2458891.72773,2020-02-12.2221572,bG,1.49,15.435,13.818,0.050,10.792,0.488,g
2458891.72901,2020-02-12.2234409,bE,1.50,15.665,13.910,0.044,9.907,0.395,g
2458893.51229,2020-02-14.0067530,bm,1.54,16.020,13.903,0.031,9.974,0.285,g
2458893.51351,2020-02-14.0079736,bm,1.55,15.974,13.870,0.032,10.280,0.298,g
2458893.51473,2020-02-14.0091883,bm,1.52,15.953,13.905,0.033,9.952,0.304,g
2458894.51521,2020-02-15.0096887,bm,1.52,16.172,13.821,0.025,10.754,0.248,g
2458894.51642,2020-02-15.0109071,bm,1.57,16.115,13.871,0.028,10.274,0.261,g
2458894.51764,2020-02-15.0121228,bm,1.54,16.045,13.862,0.029,10.360,0.279,g
2458896.52815,2020-02-17.0226900,bm,1.52,99.990,99.990,99.990,99.990,99.990,g
2458896.52937,2020-02-17.0238993,bm,1.52,99.990,99.990,99.990,99.990,99.990,g
2458896.53063,2020-02-17.0251634,bm,1.55,99.990,99.990,99.990,99.990,99.990,g
2458897.58346,2020-02-18.0780253,bk,1.56,15.774,13.852,0.037,10.451,0.357,g
2458897.58347,2020-02-18.0780254,bi,1.39,16.305,13.813,0.022,10.838,0.220,g
2458897.58469,2020-02-18.0792495,bi,1.37,16.192,13.869,0.026,10.293,0.243,g
2458897.58591,2020-02-18.0804771,bk,1.59,15.782,13.815,0.036,10.808,0.354,g
2458897.58592,2020-02-18.0804774,bi,1.37,16.264,13.792,0.022,11.043,0.229,g
2458901.40322,2020-02-21.8978949,bm,1.47,16.410,13.756,0.019,11.415,0.200,g
2458901.40443,2020-02-21.8991087,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458901.40563,2020-02-21.9003130,bm,1.53,99.990,99.990,99.990,99.990,99.990,g
2458903.51101,2020-02-24.0057590,bm,2.04,16.185,13.739,0.024,11.599,0.249,g
2458903.51222,2020-02-24.0069763,bm,2.05,16.219,13.742,0.022,11.563,0.241,g
2458903.51345,2020-02-24.0082078,bm,2.04,16.147,13.717,0.024,11.835,0.258,g
2458905.80966,2020-02-26.3044998,bA,2.15,16.726,13.707,0.014,11.943,0.152,g
2458905.81093,2020-02-26.3057682,bA,2.08,16.666,13.731,0.015,11.688,0.161,g
2458905.81221,2020-02-26.3070457,bA,2.05,16.809,13.760,0.013,11.378,0.141,g
2458906.82125,2020-02-27.3161290,bq,1.50,16.455,13.770,0.018,11.274,0.193,g
2458906.82247,2020-02-27.3173520,bq,1.51,16.490,13.758,0.018,11.399,0.187,g
2458906.82368,2020-02-27.3185668,bq,1.49,16.476,13.790,0.018,11.076,0.189,g
2458907.82754,2020-02-28.3224697,bq,1.49,15.685,13.763,0.039,11.339,0.405,g
2458907.82876,2020-02-28.3236863,bq,1.50,15.565,13.837,0.045,10.600,0.436,g
2458907.82997,2020-02-28.3248906,bq,1.46,16.133,13.872,0.027,10.266,0.257,g
2458908.55216,2020-02-29.0471200,bi,1.38,16.091,13.845,0.028,10.520,0.267,g
2458908.55338,2020-02-29.0483394,bi,1.39,16.254,13.852,0.024,10.452,0.230,g
2458908.55459,2020-02-29.0495556,bi,1.38,16.191,13.850,0.025,10.475,0.244,g
2458912.26573,2020-03-03.7608657,bm,1.50,15.845,13.890,0.036,10.096,0.335,g
2458912.26693,2020-03-03.7620771,bm,1.55,15.880,13.860,0.034,10.378,0.324,g
2458912.26816,2020-03-03.7632957,bm,1.56,15.874,13.888,0.035,10.112,0.326,g
2458919.90904,2020-03-11.4046101,bA,2.02,15.869,13.860,0.035,10.374,0.328,g
2458919.91033,2020-03-11.4059030,bA,2.02,15.897,13.791,0.032,11.062,0.320,g
2458919.91162,2020-03-11.4071898,bA,2.01,15.806,13.837,0.036,10.599,0.348,g
2458920.64313,2020-03-12.1387410,bk,1.46,15.227,13.900,0.065,10.006,0.590,g
2458920.64313,2020-03-12.1387421,bi,1.41,15.850,13.941,0.038,9.627,0.333,g
2458920.64435,2020-03-12.1399672,bi,1.41,15.612,13.832,0.043,10.650,0.414,g
2458920.64557,2020-03-12.1411854,bi,1.43,15.660,13.818,0.040,10.784,0.397,g
2458921.67079,2020-03-13.1664615,bi,1.39,15.921,13.875,0.033,10.238,0.312,g
2458921.67079,2020-03-13.1664620,bk,1.46,15.477,13.901,0.051,9.994,0.469,g
2458921.67201,2020-03-13.1676880,bi,1.36,15.819,13.813,0.035,10.833,0.343,g
2458921.67323,2020-03-13.1689101,bi,1.42,15.926,13.931,0.035,9.714,0.310,g
2458922.57182,2020-03-14.0675633,bE,1.49,16.391,13.826,0.021,10.712,0.204,g
2458922.57311,2020-03-14.0688473,bE,1.48,16.376,13.811,0.021,10.852,0.206,g
2458922.57439,2020-03-14.0701230,bE,1.49,16.458,13.776,0.018,11.215,0.191,g
2458925.27575,2020-03-16.7716722,bm,1.68,15.671,13.818,0.040,10.780,0.394,g
2458925.27701,2020-03-16.7729266,bm,1.58,15.780,13.847,0.037,10.505,0.357,g
2458925.27823,2020-03-16.7741464,bm,1.61,15.892,13.798,0.033,10.986,0.326,g
2458925.82011,2020-03-17.3160731,bq,1.56,16.371,13.730,0.019,11.695,0.210,g
2458925.82134,2020-03-17.3172945,bq,1.57,16.430,13.757,0.020,11.416,0.201,g
2458925.82256,2020-03-17.3185111,bq,1.55,16.381,13.758,0.020,11.396,0.209,g
2458927.25105,2020-03-18.7471083,bm,2.06,16.271,13.695,0.020,12.072,0.228,g
2458927.25226,2020-03-18.7483160,bm,2.03,16.172,13.698,0.022,12.051,0.249,g
2458927.25348,2020-03-18.7495343,bm,2.03,16.215,13.675,0.021,12.309,0.238,g
2458930.78409,2020-03-22.2804039,bA,1.68,16.791,13.736,0.013,11.637,0.144,g
2458930.78538,2020-03-22.2816917,bA,1.66,16.800,13.764,0.013,11.336,0.142,g
2458930.78667,2020-03-22.2829789,bA,1.65,16.728,13.743,0.014,11.557,0.151,g
2458931.80647,2020-03-23.3028612,bq,1.48,16.445,13.834,0.020,10.631,0.195,g
2458931.80771,2020-03-23.3041009,bq,1.51,16.341,13.819,0.021,10.777,0.213,g
2458931.80893,2020-03-23.3053194,bq,1.50,16.466,13.750,0.018,11.476,0.191,g
2458932.75449,2020-03-24.2509532,bq,1.62,16.407,13.798,0.020,10.988,0.201,g
2458932.75571,2020-03-24.2521774,bq,1.59,16.475,13.802,0.019,10.951,0.189,g
2458932.75692,2020-03-24.2533922,bq,1.60,16.520,13.823,0.018,10.740,0.181,g
2458933.77755,2020-03-25.2740980,bq,1.50,16.544,13.845,0.018,10.520,0.177,g
2458933.77877,2020-03-25.2753127,bq,1.48,16.551,13.856,0.018,10.414,0.177,g
2458933.77999,2020-03-25.2765335,bq,1.53,16.515,13.918,0.020,9.832,0.182,g
2458944.78510,2020-04-05.2825562,bA,2.08,15.696,13.930,0.043,9.730,0.384,g
2458944.78639,2020-04-05.2838524,bA,2.16,15.737,13.766,0.036,11.311,0.371,g
2458944.78769,2020-04-05.2851474,bA,2.11,15.792,13.802,0.035,10.941,0.354,g
2458958.76788,2020-04-19.2666276,bA,1.72,16.771,13.818,0.018,10.788,0.184,g
2458958.76917,2020-04-19.2679160,bA,1.73,16.721,13.832,0.018,10.655,0.180,g
2458958.77045,2020-04-19.2691981,bA,1.75,16.709,13.833,0.016,10.634,0.154,g
2458960.79677,2020-04-21.2957155,bA,1.70,16.729,13.791,0.016,11.051,0.154,g
2458960.79806,2020-04-21.2970003,bA,1.70,16.767,13.881,0.019,10.175,0.178,g
2458960.79934,2020-04-21.2982864,bA,1.74,16.608,13.789,0.016,11.082,0.169,g
2458962.67391,2020-04-23.1730311,bq,1.56,16.410,13.780,0.019,11.166,0.202,g
2458962.67514,2020-04-23.1742668,bq,1.55,16.410,13.812,0.020,10.842,0.202,g
2458962.67635,2020-04-23.1754782,bq,1.60,16.497,13.759,0.019,11.392,0.189,g
2458963.70706,2020-04-24.2062877,bq,1.47,16.398,13.741,0.019,11.574,0.203,g
2458963.70828,2020-04-24.2075037,bq,1.48,16.389,13.778,0.020,11.196,0.205,g
2458963.70950,2020-04-24.2087268,bq,1.49,16.411,13.810,0.020,10.871,0.201,g
2458968.75288,2020-04-29.2526040,bA,2.03,16.556,13.839,0.018,10.585,0.177,g
2458968.75418,2020-04-29.2538991,bA,2.01,16.468,13.807,0.019,10.896,0.191,g
2458968.75547,2020-04-29.2551869,bA,1.76,16.512,13.769,0.018,11.287,0.184,g
2458973.65774,2020-05-04.1579453,bq,1.49,15.521,13.773,0.045,11.233,0.459,g
2458973.65897,2020-05-04.1591670,bq,1.62,15.419,13.924,0.056,9.787,0.498,g
2458973.66018,2020-05-04.1603809,bq,1.57,15.542,13.710,0.042,11.914,0.449,g
2458976.66199,2020-05-07.1624812,bq,1.66,15.414,13.766,0.049,11.311,0.503,g
2458976.66320,2020-05-07.1636950,bq,1.61,15.449,13.781,0.047,11.153,0.484,g
2458976.66442,2020-05-07.1649123,bq,1.63,15.404,13.690,0.045,12.127,0.504,g
2458982.64610,2020-05-13.1471722,bq,1.49,16.390,13.783,0.020,11.135,0.204,g
2458982.64730,2020-05-13.1483809,bq,1.46,16.350,13.782,0.021,11.140,0.211,g
2458982.64852,2020-05-13.1496003,bq,1.52,16.385,13.866,0.022,10.319,0.205,g
2458983.64142,2020-05-14.1425878,bq,1.50,16.335,13.803,0.021,10.933,0.215,g
2458983.64264,2020-05-14.1438085,bq,1.50,16.396,13.823,0.020,10.733,0.203,g
2458983.64385,2020-05-14.1450223,bq,1.53,16.355,13.746,0.020,11.525,0.212,g
2458985.63850,2020-05-16.1398667,bq,1.49,16.407,13.806,0.020,10.902,0.202,g
2458985.63974,2020-05-16.1411006,bq,1.57,16.488,13.811,0.019,10.851,0.188,g
2458985.64095,2020-05-16.1423158,bq,1.50,16.415,13.713,0.018,11.879,0.202,g
2458988.62881,2020-05-19.1304482,bq,1.48,16.314,13.831,0.022,10.658,0.218,g
2458988.63002,2020-05-19.1316681,bq,1.49,16.309,13.805,0.022,10.915,0.219,g
2458988.63124,2020-05-19.1328870,bq,1.48,16.379,13.797,0.020,10.998,0.206,g
2458990.62236,2020-05-21.1241916,bq,1.61,16.130,13.817,0.026,10.795,0.259,g
2458990.62358,2020-05-21.1254072,bq,1.59,16.204,13.783,0.024,11.134,0.242,g
2458990.62479,2020-05-21.1266269,bq,1.61,16.347,13.799,0.021,10.972,0.212,g
2458994.24938,2020-05-24.7515462,bm,1.53,99.990,99.990,99.990,99.990,99.990,g
2458994.25060,2020-05-24.7527668,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458994.25185,2020-05-24.7540087,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2459003.23202,2020-06-02.7349702,bm,1.50,15.527,13.843,0.047,10.540,0.449,g
2459003.23323,2020-06-02.7361862,bm,1.53,15.385,13.818,0.052,10.790,0.511,g
2459003.23445,2020-06-02.7374065,bm,1.52,15.357,13.812,0.053,10.845,0.524,g
2459008.20049,2020-06-07.7038502,bm,1.48,16.168,13.846,0.026,10.510,0.249,g
2459008.20171,2020-06-07.7050699,bm,1.48,16.133,13.872,0.027,10.265,0.257,g
2459008.20294,2020-06-07.7062996,bm,1.53,16.267,13.840,0.023,10.571,0.228,g
